col1,col2
50.009567,-14.461402
51.997746,-14.321373
54.010403,-9.736741
53.39871,-11.2693815
73.74036,2.2391922
49.499496,-22.737518
73.05451,6.6488233
72.64996,6.4640346
70.32228,-0.899257
60.752373,-0.9054495
60.820637,-7.9384823
63.27683,-3.0176551
61.817135,-6.021035
49.9981,-14.143552
40.51371,4.1838045
49.43058,-24.058924
57.42054,-9.427025
49.203026,-16.93112
51.987095,-11.910808
62.72797,-2.5444233
62.657658,-2.343023
54.71945,-6.6684327
50.45804,-13.090085
65.45334,5.1077447
49.109337,-16.045668
57.582844,-6.560787
47.812893,-15.715281
62.930065,-6.212404
35.08407,-29.526869
51.734493,-8.219759
44.090965,-22.034304
50.246056,-12.849654
45.459885,-27.086424
46.624493,-27.236698
49.216316,-13.917904
62.207226,-6.235446
70.87991,0.47168687
70.16567,-1.5234525
67.07109,4.8210516
60.98293,-8.066776
71.12892,0.75086886
64.72353,-1.9960835
36.84432,-37.15381
45.38921,-27.081217
45.10973,-19.259151
63.86125,0.8507969
67.823364,4.21098
47.420563,-23.300367
50.854473,-17.91958
49.68815,-15.109059
63.220448,-1.8517118
63.44988,1.1660963
54.039898,-5.878034
41.753082,31.68254
57.28854,-6.1739073
62.14076,-2.9652789
61.151917,-5.85893
42.1695,32.448742
35.187412,-28.923635
49.86844,-17.39268
52.329784,-9.588831
61.109745,-1.2221414
34.94832,-29.896788
46.042694,-18.89179
56.978832,-4.3853145
46.10525,-12.605839
47.60717,-26.625816
45.02422,-20.429045
57.22764,-5.6652474
73.887,3.2632704
45.15219,-26.189014
36.200413,34.876884
-8.737649,-54.255672
61.461723,-5.8513775
53.71032,-19.869944
52.460472,-14.621179
48.647873,-11.188198
71.16767,6.2662067
53.767536,-20.303564
29.432526,-45.09777
42.763557,0.2702731
65.07352,8.479305
58.39686,-4.165275
73.38935,2.5017295
70.16741,-3.582165
53.86065,-5.3428345
64.87927,6.5716896
44.632103,3.4973269
42.22805,30.340103
55.74718,-6.269414
40.516205,-21.889357
45.882835,-12.380612
40.548706,-20.836468
45.09428,-16.165564
68.80756,7.9228826
38.08127,-23.468666
37.551365,-22.574808
51.159527,-8.455915
57.021374,-5.4602532
46.91732,-15.399378
38.10919,-24.916592
46.963345,-11.522991
47.53092,-11.632708
45.05373,-16.244432
41.795143,29.282179
64.86574,9.130964
53.849697,-5.320732
45.014385,-21.126186
43.681232,30.196281
34.16834,-23.272097
36.918915,-39.098145
50.084393,-12.046464
48.599228,-24.766296
32.515026,-36.201916
42.971775,0.6446486
44.221478,-24.489546
28.84907,-46.08682
44.60007,-21.293976
29.008741,-44.24144
43.681236,-22.886507
44.112686,-12.1197405
-23.790924,45.24222
57.88562,-5.6107817
42.299072,30.801815
35.878616,34.13415
34.220184,-26.586348
30.70269,-33.7726
41.57706,29.35496
-7.3893523,-52.12828
56.65316,12.08326
36.57365,0.5385737
37.934254,-23.629986
68.339424,0.54120433
63.58484,1.63102
35.87839,30.224014
70.80318,2.674693
74.277374,3.0091803
73.797035,2.98537
42.96157,-18.667841
49.55975,-13.1632
45.043186,-20.137972
40.957012,-6.9017344
64.61652,3.0658941
34.18703,-25.272282
50.791557,-7.6686673
45.75735,-27.769865
65.44836,4.7275915
32.820415,-39.665146
43.079304,0.17910646
65.12839,3.5064726
62.208668,3.1976085
40.13903,-21.989117
43.583324,-8.837259
22.241991,-1.9165627
48.191875,-11.212142
68.38109,0.5661459
43.641308,10.122872
45.621353,-11.649176
61.235687,9.40439
49.76756,-9.334568
41.43917,-19.551338
42.437355,30.053293
57.007244,-4.921136
65.02819,5.3524327
44.712944,-25.84165
39.733864,-22.628996
34.94295,-11.126919
41.089645,1.4279711
42.789303,-16.544863
53.7159,-8.518079
42.373238,29.536343
31.648323,-29.224146
41.26112,29.547575
44.604267,-16.402012
25.60976,-0.6360779
41.578625,-19.16191
43.923923,-18.684174
57.602,-4.2445555
27.73399,-3.527856
22.005901,-2.2904258
32.44324,-37.346943
60.94105,0.5219529
20.978958,-2.312269
32.728184,-36.55929
32.97109,-27.71332
15.532658,-1.416958
21.538803,33.769882
36.184258,33.68126
33.083668,-39.351654
35.982376,32.837803
60.37341,-1.0488597
58.723675,-3.5892344
52.98889,-4.778333
48.66557,-5.4419065
45.60758,0.34445965
61.729748,2.7919924
40.686146,-18.138025
50.00759,-8.940955
50.66811,-2.0353034
41.044025,0.28489584
31.57614,-29.33636
40.348095,-17.964579
44.536407,3.7323713
44.740932,3.6217568
31.751022,-1.9220577
56.177006,-4.32541
34.737118,-26.500612
61.282597,9.4041605
36.522255,18.955849
37.718765,-25.35747
24.98375,-1.7425647
36.80674,33.05497
40.218735,-20.51414
22.486776,-15.1984825
41.48191,32.498016
33.082684,-36.886265
-3.7069104,52.978313
42.06759,-17.365318
37.896217,14.996416
22.857971,-4.292302
36.405712,-37.533596
42.388817,-10.375354
23.583843,13.024794
46.414356,-9.568391
-8.817655,43.94777
30.834393,-32.666344
42.759598,-11.663886
42.305767,0.9176478
39.81591,29.408298
17.188847,-3.5748134
63.538372,1.8812946
50.303917,-6.94007
62.153347,2.0351086
69.87561,6.866362
50.455235,-7.285434
43.077328,4.271619
43.43492,-8.6565075
37.36321,-22.622978
32.54698,-27.523127
25.937672,-2.7575603
43.830235,-21.211563
37.875645,-3.6743555
41.684254,-9.466661
45.272278,-11.262599
38.241722,-3.3773928
35.72884,-1.1637039
63.43419,9.387626
30.995533,-30.22732
43.446304,-10.852799
44.773373,4.050253
40.96324,-12.742665
40.959312,2.316865
41.139442,0.4497581
41.13877,1.0139526
41.504757,0.84251153
38.059948,33.35313
37.865044,13.052247
31.109358,-29.610382
35.133827,-36.96251
43.896446,-11.072499
-21.40795,-2.250926
43.338123,-14.821707
35.39718,32.068523
56.70173,12.296122
29.84378,-27.949963
30.914093,-30.60743
37.226006,-22.907143
31.624447,-28.715513
23.632708,-1.5348831
18.282305,-3.0020337
-1.3646572,-33.13657
60.757675,0.5696774
-21.81545,-12.18357
32.273785,-26.414246
31.931574,-37.26089
40.195312,-22.095346
25.291922,-1.7619663
18.744408,-5.713519
30.666422,-33.573402
43.62409,-24.218702
42.636024,-20.612854
-2.4094007,-44.430862
2.480129,4.443423
34.66652,-22.124079
34.399117,35.49557
29.14264,-3.4199252
30.842375,-32.447254
-33.93344,-40.34556
29.986254,-34.56336
34.36325,-38.26637
33.36752,-38.796444
39.288292,52.304638
30.51539,-34.470787
42.617153,-18.58679
32.85413,-38.1335
32.7551,-26.169836
-21.918938,-10.052235
34.11481,-39.422127
49.61579,-21.933165
-51.07163,-26.93647
58.56079,8.140026
69.82972,3.320092
42.834145,-8.685929
44.06778,-11.114783
33.18405,-1.7817951
21.339724,-1.9388491
29.69628,-31.104069
41.07886,-4.278014
5.507133,9.899413
27.871796,-37.36439
28.134422,-45.848133
68.40345,0.7939311
41.66932,-17.053808
70.67886,2.902292
70.29036,0.62912345
41.258194,-3.6061783
61.248383,1.5681143
37.99028,15.017662
45.58802,-2.7328343
49.853924,-6.10792
49.057007,4.825032
65.54299,1.5300566
47.515907,-7.514444
18.14744,28.388063
35.471138,-38.1576
27.4269,-46.446373
51.31125,17.033718
46.045124,-10.206821
42.184288,5.420476
-1.2280407,-19.437864
31.096687,-1.5853148
29.799414,-23.360184
42.97375,-8.194002
35.232536,32.12495
11.836172,-22.957783
39.20116,34.40504
19.049965,-3.3843963
31.797764,-26.504541
37.998775,14.498541
15.57574,-3.0356948
34.190693,-22.909323
17.664839,-3.6508741
23.916195,1.0602092
33.825275,35.827847
42.490116,-15.067775
13.696078,-10.645328
26.87075,-36.051094
34.73635,-38.250645
27.150064,-36.56035
-18.719574,-21.516787
28.314323,-44.99357
4.3835073,-13.528104
46.435886,-6.3507032
75.66324,7.4887815
43.033623,-20.865023
31.375803,-26.485483
14.981793,-2.5145762
42.801384,-8.608107
35.17182,-36.01968
32.68994,36.161556
19.725092,-5.440838
29.185417,-2.9469686
30.482841,-30.41801
44.744907,26.637945
19.701038,-3.0629077
60.983883,1.0375196
33.960915,35.804768
35.23666,-39.09723
17.437023,-8.30281
38.19012,-2.399535
41.773827,-9.898811
50.821247,-1.5403798
68.24536,-0.26743513
63.156563,-5.052599
36.877224,-1.6928685
44.695717,0.8306777
42.565273,-9.400294
36.683487,-1.5467595
63.63432,9.367476
47.449497,4.9394727
42.52147,4.585872
43.30051,-24.034225
44.320385,3.1595013
33.517124,-37.693134
40.422012,-17.411524
41.752247,-8.28973
35.784317,32.077984
44.686867,10.528403
29.596529,-23.41864
41.49867,-16.133827
39.90609,16.163269
5.3127265,38.15471
38.299717,31.738224
40.473873,-15.958994
36.11758,31.122183
24.583893,-0.5348284
47.76819,-7.5298758
27.730503,-3.511321
36.759037,18.708923
36.025528,31.916588
34.64746,-37.150204
34.593437,-36.82558
23.360945,-41.235104
27.71907,-40.1198
47.276524,-7.7177815
17.11741,-3.76878
14.659456,-3.357345
17.11889,-5.5964847
-32.94039,-47.031555
28.005417,-45.300842
28.149305,-38.954613
27.535677,-36.715332
27.87235,-36.35055
22.882944,-5.2317157
23.33868,-32.414944
35.051952,-38.703896
33.419277,12.696253
23.96535,-42.06128
30.230644,-0.9479021
66.72716,1.6885827
18.806257,-1.6546556
66.80814,4.807635
27.695038,-39.44009
49.75091,-5.74255
17.440308,-0.665582
14.186026,-3.6052315
8.69891,-17.293232
35.820324,35.036507
18.160954,-5.1316442
35.274197,18.861984
34.80164,-36.321934
34.667694,-21.230015
37.39545,-2.7984936
32.59375,-1.1961933
27.549603,-40.605625
64.73215,8.571003
42.60757,3.3859406
50.842525,-0.15260173
61.282387,4.5137215
22.854406,-4.2697687
47.362125,5.025344
69.091,7.585633
50.763824,5.451095
25.014034,-23.255611
51.45974,4.3535643
37.599262,-1.8688046
31.947983,-22.727797
44.86982,3.3157048
46.27962,-8.386128
38.67004,28.578558
24.35836,0.2666549
37.50866,-2.2934453
23.988745,-23.020798
23.939333,-33.162228
29.021185,-0.6166737
27.582447,-2.8440022
34.875175,-14.261219
39.18309,33.027588
26.481934,-3.2621603
39.578926,9.623447
39.572758,-17.458168
40.182552,-15.601261
-17.134138,40.7996
32.339737,36.262844
39.94585,-6.9601774
16.405838,5.5412126
19.101013,-1.599962
23.637703,0.37769857
22.849009,-33.591003
64.10715,12.430127
16.842527,0.0664825
27.69175,-39.367157
23.685566,-29.329636
22.467316,-39.89222
20.632467,42.67252
22.166447,-42.595573
25.345043,11.379476
10.651494,-2.8980644
41.839897,5.6289296
37.997803,29.144667
42.488422,-9.312681
21.785767,-35.290524
70.49548,1.5330496
39.34089,51.59303
33.72451,2.5623853
23.688032,0.2943756
24.576427,-28.693813
28.006079,-3.033624
29.03118,-22.901272
27.438349,-45.78251
13.400731,-3.4718938
44.99917,25.880817
21.864208,-36.21994
29.439308,-27.975595
62.943188,5.234661
60.267265,-0.9750213
39.821762,3.783245
61.91005,12.227725
35.646793,-10.874375
52.95597,-14.774086
62.959435,10.543465
50.297718,14.510709
50.149258,4.9604816
28.390877,-2.7216587
52.48281,14.270416
39.34229,-11.436972
29.072737,-27.661364
34.07928,12.11887
20.832825,-40.12067
39.140465,8.875991
28.469437,-24.983131
34.691864,-14.3476305
41.578102,-14.914873
24.627596,-22.642477
28.221176,-26.85058
55.84239,10.734605
31.02018,0.91032225
19.631529,-0.6610083
37.47459,14.452193
39.138226,35.1123
39.053825,36.919956
41.18094,4.2946725
33.608547,-17.51473
14.513749,-8.1314
45.376583,10.9513
23.16964,-32.355415
16.993793,-8.635117
38.965187,-17.389286
-23.239489,-46.371105
24.386333,5.9442406
29.431168,-29.884327
39.291767,29.019323
-29.233574,-38.81609
35.199894,-16.838264
28.34709,-27.15567
37.274075,14.195449
14.577736,-7.676343
32.944206,-22.555464
29.05549,-0.9309476
26.096905,-4.0656567
9.715352,-22.354275
22.919802,-35.81974
20.071428,-25.887308
24.982185,-29.003916
18.940536,-33.085323
34.987713,16.443363
46.704453,-7.906598
40.092392,-17.336891
35.772907,17.318235
32.004684,-22.60664
26.0489,-35.136894
61.412064,2.8850708
7.643352,-14.542574
21.452288,-33.19161
35.30854,12.890324
23.590754,-41.97155
36.369858,30.087158
19.40165,-0.78096366
15.4836235,-3.4220974
28.301277,-41.186428
24.345087,-32.255783
30.912064,-26.771496
14.727974,-6.460307
28.322084,-25.27535
2.2002933,5.271749
18.063097,-4.624417
1.807124,-12.298815
22.693432,-36.22631
23.516186,-33.34052
14.457849,-10.642983
17.012154,-8.674004
16.276749,-2.5570505
20.529467,27.687838
-9.131637,-54.24321
23.06796,-41.816807
21.78946,-39.063175
-19.711014,-10.789992
20.703915,-34.991974
24.526127,-33.948578
11.341494,-5.5937915
19.958448,44.762383
17.214779,-0.62378484
28.744843,-43.52014
14.407795,-5.8688273
34.42119,16.074314
21.521147,-40.15066
-36.86328,-16.486973
15.117526,-3.4769347
21.552094,-32.415195
26.608904,-41.2157
18.729643,-33.268944
-32.860237,-40.66502
15.117508,40.283966
30.822575,-1.8452404
16.793167,-0.86136776
75.10437,7.063068
36.16167,-35.345352
64.246216,6.037582
38.376286,-17.307924
30.673655,-24.263597
28.116882,-45.09953
35.38811,-16.668848
2.3084493,-11.328702
36.10552,-35.42952
23.672447,-28.38829
11.786353,-8.5277195
39.828358,-7.0965915
12.138216,-4.7315755
38.109875,29.318787
34.341656,-36.671215
31.32376,-22.013298
23.452335,-34.997482
33.90732,-18.299036
10.654396,-3.0086453
33.5766,-20.055883
-10.191044,-33.3771
70.723946,5.885027
42.444233,-8.305449
49.74472,-1.0573303
43.49465,-7.6226783
48.365646,5.445773
27.656384,-26.826979
50.759125,-1.0728475
21.91481,-38.472637
36.910587,-11.32284
41.05198,16.958675
33.586983,-15.787501
38.295525,-7.9190807
49.301186,14.577744
24.244684,-23.200409
21.246464,-9.487556
54.697643,9.1809025
36.558224,-11.567559
30.978737,-0.867331
33.347816,-0.17019509
52.162212,16.101109
23.571442,-35.45106
48.827988,16.923016
21.95644,-32.520714
31.2195,-21.599913
20.826931,-31.704508
23.7878,1.0582619
33.529953,-16.474697
28.625326,-22.754257
27.046358,-27.290876
33.66297,9.61043
23.987452,1.3761449
20.27614,28.715664
14.631416,-9.461111
38.77581,-10.85962
22.997179,-39.49166
-13.16834,-19.290834
15.870017,-2.4875827
7.7823215,-6.710275
-16.109495,-26.17032
30.847784,-24.523552
36.89911,29.515703
2.9248376,-18.720093
2.1974473,-10.808019
36.61205,32.573036
15.322491,-8.906073
22.388575,-38.95749
40.273357,50.73845
28.837763,-40.606262
1.8432006,-12.715939
14.204056,-9.796759
-30.921236,-37.523964
18.393974,28.80956
20.351116,39.246437
32.442387,46.376656
28.934074,-40.546436
37.68046,8.550699
41.05386,13.624726
24.740261,-39.734024
39.61734,29.894688
13.373033,-5.6698346
23.801022,-24.545979
32.160313,1.6348355
-33.64072,-40.206776
12.565404,-3.3515775
24.80167,-26.084686
24.288637,5.9151278
42.34657,13.0289545
29.640617,-35.225765
34.07856,16.45533
20.596668,-2.227633
33.73416,12.274966
39.374043,51.577976
34.349228,54.190838
7.2511477,-5.2037764
58.720055,8.116941
38.917168,30.101042
35.778427,-16.026337
56.117947,2.6852965
31.191452,1.2042816
23.099092,-25.93995
39.841034,34.846146
13.403762,-12.366964
18.645805,-5.5467176
40.313183,34.967102
21.170063,-35.97049
23.051737,-25.775059
32.430023,7.8979363
-16.735174,-30.691795
-18.251698,-32.520065
66.770065,1.7461135
61.949837,3.7196593
35.06385,12.487326
50.960484,3.5432405
47.557346,5.985464
63.543163,4.5325403
48.443523,5.5938616
39.052074,3.572345
32.50316,7.6400146
29.401377,-17.909643
46.65978,-1.6772751
47.3168,6.367869
33.317493,0.1669932
50.890507,13.538881
41.512062,4.9551387
46.237057,-8.4042845
37.104027,5.1595078
15.888012,34.217896
36.076473,-11.253771
37.636353,7.7769966
42.447258,13.003891
34.145,-24.816402
22.487152,-25.000326
33.90532,17.14313
33.36445,8.016478
25.555416,-26.56963
36.52188,-15.956913
40.175835,13.395641
-9.854715,-55.595177
24.348063,-28.664371
37.800793,19.432413
31.97596,1.7931046
52.91392,9.433612
25.601442,-26.171759
50.52444,17.226084
13.107197,-10.431101
-16.021452,-16.574492
-4.9219346,-26.042889
8.368954,-24.26555
48.643394,-7.1786733
20.703411,1.0733114
33.67705,9.343566
20.579588,0.74975824
37.00849,28.430498
5.3275495,9.806439
1.969031,-19.09869
5.1315966,-0.91505194
12.653666,-5.439184
40.391987,17.913458
34.007465,17.122797
8.833015,-25.166054
37.05737,4.930526
23.40355,41.17272
30.89323,-16.00369
24.038282,-24.930119
20.50309,-32.049496
37.18443,28.311348
11.71312,-5.5113187
31.963045,-14.725905
20.522188,-31.853125
-2.5492184,-15.307682
-29.370892,-38.54565
-26.098076,-35.803783
32.346222,9.949517
11.278142,-6.012425
-1.9599072,-16.765812
19.583834,45.431408
-30.26635,-43.094563
-19.399305,-38.38929
23.247913,1.2587469
11.66621,-6.1422057
13.100055,-4.9040427
11.80002,-8.194885
-11.129864,-19.45873
33.288597,15.561343
-3.814687,-16.013304
0.58941907,-11.975611
11.5876465,-6.5902305
22.710808,-36.946285
6.9636626,11.192605
20.329773,28.21025
23.22692,41.37021
21.281275,41.443188
-9.567889,-25.896078
25.823843,11.386318
4.2986946,9.940984
2.9070542,-13.101837
32.671085,36.254997
4.1015096,-17.735294
-10.472657,-33.315002
1.6714526,-10.655169
23.413025,-36.84126
9.803137,-3.1161144
-20.04652,35.692036
12.971102,-5.0083055
29.169415,-40.742218
22.006334,-37.670074
23.239319,-5.538792
8.162791,-23.866133
22.532776,-42.237286
-23.90315,-32.558548
24.213242,-29.548643
4.565247,-17.18262
-31.49481,-37.58639
-10.305273,-34.277405
-3.1982005,-12.265244
20.250511,28.188887
39.000973,38.34521
58.383175,5.975614
22.166265,31.703907
53.538864,18.911205
25.599745,-3.1352575
37.261017,5.9434485
-30.224812,-40.009598
20.01454,-5.055218
24.370476,40.291878
13.327639,-10.735877
20.284946,28.479496
9.423114,-24.810862
25.936584,-26.66243
16.712343,0.28281084
35.843494,17.392227
53.780544,8.461777
5.563719,-0.12716112
25.943542,-26.38576
-8.477138,-7.2982416
10.891296,-33.552795
5.4680223,-31.02288
18.93394,45.38075
19.116213,15.952846
34.8468,46.836
-23.587551,-36.17456
-1.193299,-12.916943
37.665337,-7.8040075
18.287657,-25.768
32.2124,12.487929
21.284872,-9.500665
-27.934675,-32.857002
8.49375,-25.17634
33.04747,-12.848539
0.7778558,33.89062
19.893732,46.38003
40.9562,-9.059021
48.126846,-3.4815464
34.26143,-12.578661
35.991905,4.4485817
19.15882,7.7830243
10.084975,3.9989464
33.40968,2.689597
11.929944,1.8572332
26.915817,-8.344321
33.22173,0.044106174
20.79384,-23.469152
45.201233,24.349104
40.165413,17.78018
5.7322483,7.621136
31.708542,-17.269758
21.966084,-17.492159
33.07592,13.469827
21.781334,38.297054
-9.714957,-35.315193
-8.119317,-54.713192
25.268171,-16.493744
46.763256,7.630523
53.80398,-10.267172
19.107399,31.26364
22.78596,-22.700344
15.36547,45.99026
-18.43866,29.851938
-11.079445,-23.553225
33.12474,11.948873
-23.358635,-47.036415
30.766401,-14.366104
31.84775,11.82938
-2.4387517,-3.4862092
8.380754,-28.58935
11.767803,-35.097084
23.416529,31.852377
-17.229181,7.8179603
31.233047,-15.401938
-10.730351,-33.96973
23.38258,40.841717
22.497274,43.954647
18.39201,31.175728
20.86217,-32.17224
23.459652,-39.086224
-20.000853,-46.450554
11.78993,-24.337801
-23.229254,-26.555143
-1.269333,35.97257
15.800566,46.031578
-29.725252,-36.633907
9.71724,-22.432693
38.95843,50.370895
21.08425,31.460167
-1.8029561,-11.968478
31.904074,53.616726
-18.024067,41.09916
-4.8138914,-25.737919
-19.369993,-17.365364
19.883398,46.18585
-32.38403,-37.38639
33.14612,-15.080438
-37.9969,-48.49016
50.370018,13.595081
50.693565,5.090863
29.253075,5.458441
38.257633,38.388416
37.854313,-8.879245
12.595451,-25.654303
16.468943,14.356547
40.465515,50.46342
33.14849,11.804851
5.4465933,-15.248163
22.557251,43.300873
10.513495,-34.01326
1.6595007,7.6874247
-23.479252,-26.388386
40.323044,39.309654
1.4226823,8.146595
16.36099,8.46518
51.344135,14.191601
50.310837,2.8060467
33.409138,-12.155371
31.868214,-15.739818
5.2628465,-8.617574
32.857025,10.168232
41.651653,49.594418
12.394904,-13.62793
3.109606,-3.226478
14.329749,41.119236
-5.328331,32.418297
-23.917004,-26.042173
30.548529,3.0258377
17.347456,5.7667336
11.746292,-5.1701245
-31.9071,-37.84109
22.43567,28.416101
26.045172,-8.212852
-25.226454,-27.40565
25.162554,12.4043455
-7.7720075,-8.621169
-11.020343,-7.5038795
38.371685,4.71758
-7.1065054,-28.612986
35.388226,19.036303
-8.47912,-51.034904
67.67237,2.4464524
15.201904,5.7966914
-13.466309,-22.20263
20.200497,35.06805
45.998722,11.741879
49.35364,-0.82014996
26.443602,-22.287354
52.078262,11.429279
52.876728,17.110758
66.34071,2.0005326
-9.539078,-55.614666
38.151188,38.55601
31.781343,-13.467856
28.765888,25.49101
17.121231,34.184635
50.978695,5.7927375
50.32581,13.826198
31.613464,2.6861672
31.49126,-17.261444
29.90526,5.501441
49.91074,12.615227
17.439205,6.0272474
45.923836,7.595599
17.460798,32.68388
21.659475,32.31286
34.12003,28.368155
36.594086,8.414698
17.364614,32.440186
41.789696,11.866232
24.267574,-15.868858
15.916268,28.781498
37.816654,38.99736
46.109577,15.757233
30.914694,-15.112003
6.0805397,6.1835065
29.57704,5.5111957
39.60462,45.347137
20.112507,-24.927504
28.628908,-1.0144928
21.787935,9.8894615
36.38005,4.986884
31.388311,-17.153778
44.53831,14.024227
12.318395,-14.821222
11.543225,-14.918066
23.42053,-22.37485
10.395862,-12.870429
-14.43355,-41.941006
21.767698,37.974594
17.27793,30.103039
30.999725,11.017289
50.30668,17.426584
25.66362,11.025736
-9.947059,-35.037106
35.732323,27.489634
31.57246,2.7435648
29.547457,10.154399
-6.3707867,28.272047
16.081068,7.4374037
23.738987,-13.791983
6.190913,6.1614237
1.4321846,6.077156
-0.74724996,-17.685818
22.326138,44.064934
21.797234,45.34557
26.21332,-15.816223
32.54267,52.10089
10.790192,-31.155182
22.050188,-42.629578
20.104692,-24.83919
24.84134,-29.53962
23.030748,-17.095556
28.74793,13.601927
-13.724773,-24.917458
9.962801,4.2801075
12.719036,2.552401
21.898634,46.17334
20.953075,7.807095
-19.217875,-33.11326
32.65774,-15.721419
-9.934243,-26.66386
19.419764,30.071003
-15.632211,1.3932158
18.845411,-25.566454
33.565758,7.706773
-37.62736,-15.014777
21.720806,31.561281
-1.6705729,-16.956638
3.2464173,-2.1676264
4.7860413,-6.3319726
21.572641,45.88194
-14.522031,-45.85227
28.509645,-42.505836
-25.815996,-34.769386
-10.041774,-27.409807
11.1482525,2.5434864
4.907896,-0.013550565
-7.905262,-25.445768
-25.528221,47.33576
15.246538,46.911922
4.5893817,7.1636004
-20.707617,-10.290963
-1.5844907,-10.934406
15.198656,46.886623
-22.76125,-35.83634
9.927152,-28.694633
8.190975,-4.86547
19.676065,31.236511
12.063864,-32.663837
27.65716,-41.12243
41.135338,11.617227
-32.362843,-37.331844
6.10128,10.79819
-1.7863507,-12.889391
-13.745662,-21.769392
48.437767,15.815119
-8.361062,-49.238503
27.530792,-38.97931
-6.821468,-3.7733412
-2.6804614,-11.00478
-36.8142,-42.380447
4.1317854,-13.965268
